@relation Dry_Beans_Dataset-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.attribute.Standardize-weka.filters.unsupervised.instance.RemovePercentage-P30.0

@attribute Area numeric
@attribute Perimeter numeric
@attribute MajorAxisLength numeric
@attribute MinorAxisLength numeric
@attribute AspectRation numeric
@attribute Eccentricity numeric
@attribute ConvexArea numeric
@attribute EquivDiameter numeric
@attribute Extent numeric
@attribute Solidity numeric
@attribute roundness numeric
@attribute Compactness numeric
@attribute ShapeFactor1 numeric
@attribute ShapeFactor2 numeric
@attribute ShapeFactor3 numeric
@attribute ShapeFactor4 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
4.012493,3.314091,3.179923,3.70482,0.094749,0.345462,3.984858,3.601904,0.888387,0.635687,0.034959,-0.213783,-2.741134,-1.503366,-0.249908,-0.185385,BOMBAY
0.579446,0.900144,0.501407,0.994812,-0.458928,-0.194784,0.590692,0.769928,0.676093,-1.198525,-1.212683,0.365403,-1.222778,-0.42456,0.331069,-0.179532,BARBUNYA
-0.097609,0.168653,0.22892,-0.282467,0.847405,0.858465,-0.090956,-0.004767,-0.546399,-0.91408,-1.338063,-0.905141,0.182967,-0.732302,-0.909609,-0.678152,HOROZ
4.551571,3.573982,3.072465,4.631516,-0.65729,-0.438871,4.536329,3.958598,1.696672,0.124887,0.311765,0.573652,-3.045744,-1.30358,0.54627,-0.825458,BOMBAY
-0.370183,-0.2062,-0.01399,-0.737691,1.227978,1.054232,-0.36696,-0.359676,-0.065564,-0.491705,-1.131356,-1.185349,0.88257,-0.697253,-1.166513,0.237061,HOROZ
-0.770605,-1.030005,-1.114809,-0.655711,-1.148437,-1.216948,-0.77257,-0.949009,0.839383,0.568785,1.293984,1.244305,0.720284,1.630156,1.26199,0.910405,DERMASON
-0.538372,-0.559119,-0.355648,-0.836477,0.713436,0.780818,-0.539824,-0.595703,-0.266025,0.288323,-0.128487,-0.77646,1.072993,-0.306876,-0.789606,-0.081267,DERMASON
0.273758,0.595682,1.135815,-0.333413,2.618548,1.55258,0.262933,0.435953,1.514431,0.943904,-1.325478,-2.137112,0.240888,-1.470989,-1.994012,-0.096948,HOROZ
0.888475,1.103943,1.097895,0.926095,0.466103,0.623313,0.884798,1.086455,-1.341752,0.050958,-0.662956,-0.546334,-1.176433,-1.011942,-0.571822,0.403311,BARBUNYA
-0.395384,-0.536127,-0.650746,-0.053821,-1.055498,-1.046097,-0.402695,-0.394128,0.788321,1.094735,1.293486,1.120125,-0.164907,0.885086,1.126855,0.892529,SEKER
-0.730774,-0.92616,-0.930856,-0.766552,-0.611059,-0.379038,-0.731361,-0.885796,0.539832,0.257059,0.80206,0.564895,0.92071,0.940932,0.537153,0.700624,DERMASON
-0.783734,-1.019897,-1.090982,-0.740028,-0.981214,-0.918502,-0.783552,-0.970111,-0.01587,0.136382,0.985051,1.027058,0.864224,1.453873,1.026355,1.0056,DERMASON
-0.370081,-0.320699,-0.238765,-0.501577,0.341723,0.536295,-0.373475,-0.359537,-1.012932,0.484675,-0.272376,-0.428032,0.477406,-0.248606,-0.458279,0.571422,SIRA
-0.601358,-0.81341,-0.968606,-0.264684,-1.368417,-1.680506,-0.605852,-0.688086,0.305916,0.867052,1.451297,1.548876,0.117515,1.577021,1.598455,0.862,SEKER
-0.456017,-0.624302,-0.927922,0.177075,-1.778372,-2.874208,-0.460932,-0.478297,0.485457,0.786903,1.419548,2.174669,-0.442266,1.899478,2.312178,0.812252,SEKER
-0.128061,-0.051237,0.020577,-0.139565,0.239898,0.460692,-0.131863,-0.042942,-1.116392,0.395322,-0.072691,-0.350209,-0.029401,-0.399741,-0.382999,-0.066676,SIRA
-0.325851,-0.095438,0.174115,-0.787895,1.723119,1.264324,-0.316918,-0.299795,-3.06415,-1.302088,-1.496545,-1.580489,1.010833,-0.939331,-1.518524,-1.018158,HOROZ
0.451939,0.725478,0.541107,0.629934,0.024923,0.286636,0.452018,0.633385,-1.031707,-0.19678,-0.970107,-0.115531,-0.918099,-0.619745,-0.153169,0.859323,BARBUNYA
0.883223,1.020462,1.175208,0.854754,0.669437,0.754196,0.874824,1.081232,-0.57422,0.425318,-0.220556,-0.753672,-1.092981,-1.102238,-0.768221,-0.639063,CALI
-0.40258,-0.472265,-0.486606,-0.284061,-0.461574,-0.197835,-0.405113,-0.404021,1.263923,0.376715,0.640919,0.374736,0.166366,0.326472,0.340642,0.038275,SIRA
-0.41131,-0.426808,-0.427888,-0.389231,-0.198702,0.08153,-0.413073,-0.416057,0.774023,0.264789,0.160196,0.097305,0.312584,0.13989,0.058934,0.2979,SIRA
0.735733,0.908138,0.989275,0.769658,0.511263,0.653552,0.731784,0.932413,0.444189,0.106349,-0.378735,-0.625747,-1.00837,-0.993372,-0.647436,-1.029538,CALI
-0.570292,-0.768602,-0.863206,-0.310437,-1.118801,-1.161033,-0.575827,-0.642226,-0.221327,1.012835,1.409355,1.195137,0.189071,1.206721,1.208343,0.607121,SEKER
-0.575475,-0.689583,-0.668818,-0.589472,-0.356252,-0.080362,-0.577809,-0.649838,1.111479,0.464249,0.584698,0.270165,0.622567,0.463889,0.233763,0.444845,DERMASON
-0.581238,-0.729949,-0.775433,-0.455766,-0.760522,-0.579628,-0.582611,-0.658319,1.063625,0.302061,0.891655,0.7146,0.42784,0.820925,0.693818,-0.225577,DERMASON
-0.659945,-0.85652,-0.945225,-0.493407,-1.034884,-1.009928,-0.660328,-0.776206,-0.003733,0.173128,1.093977,1.073968,0.472895,1.25512,1.076927,0.268781,DERMASON
-0.180783,-0.130022,-0.134195,-0.073658,-0.129527,0.14787,-0.179655,-0.109858,1.269009,-0.21923,0.052406,-0.016197,-0.088203,-0.154341,-0.054612,-1.157649,SIRA
-0.70946,-0.844378,-0.777902,-0.885044,-0.093556,0.181309,-0.71,-0.85245,1.046327,0.233484,0.298397,-0.008367,1.150449,0.442765,-0.04681,0.415201,DERMASON
0.010869,0.26582,0.65595,-0.468882,2.002334,1.365119,0.008121,0.12853,-2.397345,0.204265,-1.132789,-1.737741,0.43312,-1.199624,-1.65527,0.322656,HOROZ
-0.753588,-0.889648,-0.739623,-1.075656,0.345126,0.538751,-0.756247,-0.921857,0.716344,0.692103,0.120146,-0.433056,1.53579,0.188753,-0.463122,0.503205,DERMASON
-0.587683,-0.660865,-0.588193,-0.719573,0.017327,0.280096,-0.58916,-0.667828,-0.46369,0.324376,0.17431,-0.132695,0.857975,0.182869,-0.170122,-0.02051,SIRA
-0.79717,-1.018203,-0.98891,-0.924497,-0.479882,-0.219078,-0.797121,-0.991846,0.80984,0.17255,0.762269,0.418752,1.214303,0.937825,0.385881,0.840189,DERMASON
-0.543454,-0.663781,-0.673937,-0.477143,-0.535442,-0.285129,-0.54607,-0.603069,-0.186441,0.487735,0.738937,0.463199,0.44911,0.567917,0.431714,0.208131,DERMASON
-0.662161,-0.868952,-1.111539,-0.256111,-1.638928,-2.404675,-0.663619,-0.779584,0.26793,0.373886,1.18912,1.949018,0.109361,2.082529,2.051347,0.713695,SEKER
-0.403705,-0.24776,-0.197308,-0.518951,0.451728,0.61354,-0.368303,-0.40557,0.679215,-5.222186,-1.151538,-0.720434,0.704476,-0.39935,-0.73696,-6.418254,HOROZ
-0.016037,-0.084584,-0.127785,0.323287,-0.637029,-0.412414,-0.025532,0.095846,1.007335,1.018195,1.167234,0.598762,-0.605484,0.105443,0.572444,0.819425,SEKER
0.798208,0.982892,0.590148,1.371694,-0.724779,-0.529728,0.791599,0.995963,0.315423,0.308932,-0.464688,0.676705,-1.520233,-0.36126,0.653998,-0.055215,BARBUNYA
0.793161,1.304484,0.976123,0.871048,0.361478,0.550495,0.815176,0.990858,0.562462,-2.006147,-2.162098,-0.452524,-1.127625,-0.934606,-0.481874,0.344394,BARBUNYA
-0.226956,-0.249109,-0.169139,-0.183224,-0.032396,0.236576,-0.234466,-0.16936,0.972299,0.951857,0.559923,-0.076047,0.021825,-0.15303,-0.114085,0.220234,SIRA
0.528668,0.634214,0.712674,0.635614,0.275971,0.487946,0.528828,0.715999,-0.330475,-0.213753,0.059454,-0.403135,-0.888815,-0.803113,-0.434246,-0.750985,CALI
-0.191047,-0.091836,0.011583,-0.308001,0.490978,0.640056,-0.195339,-0.123012,-1.445877,0.494582,-0.325589,-0.559033,0.181571,-0.475438,-0.583946,0.759708,SIRA
-0.46369,-0.52818,-0.487282,-0.479138,-0.17373,0.105795,-0.466507,-0.489082,1.021991,0.461228,0.452395,0.084519,0.43693,0.18908,0.046094,0.765677,SIRA
-0.862543,-1.113112,-1.199962,-0.858135,-1.036086,-1.012022,-0.861,-1.099718,1.442644,-0.116719,0.732967,1.056294,1.122383,1.659022,1.057854,-0.356314,DERMASON
0.831457,1.01818,1.22171,0.685548,0.970106,0.925369,0.816587,1.029475,-0.573236,0.96708,-0.485512,-0.984999,-0.954706,-1.185013,-0.983441,0.108151,CALI
0.364366,0.903443,0.446556,0.56722,-0.039504,0.230253,0.386863,0.537362,-1.207043,-2.348615,-2.441189,-0.08204,-0.83334,-0.556587,-0.120025,-0.245592,BARBUNYA
0.739519,0.966867,0.714832,1.083189,-0.257885,0.022543,0.736788,0.936285,1.568813,0.003866,-0.694579,0.144612,-1.294497,-0.619104,0.106551,-0.232882,BARBUNYA
0.24426,0.672289,0.968316,-0.234121,2.104636,1.39935,0.248457,0.402464,-2.92467,-0.591388,-1.943224,-1.831373,0.116604,-1.337248,-1.735789,-0.742799,HOROZ
-0.708915,-0.883731,-0.800128,-0.861969,-0.180913,0.098852,-0.711545,-0.8516,-0.269662,0.638231,0.687585,0.092929,1.094653,0.520484,0.054538,0.797204,DERMASON
-0.091129,-0.087664,-0.203666,0.23065,-0.647735,-0.426348,-0.098143,0.003311,-0.719991,0.775379,0.52783,0.596914,-0.492036,0.16874,0.570516,0.333641,SIRA
-0.028826,0.234624,0.693596,-0.583962,2.324222,1.468434,-0.037118,0.080227,-2.983011,0.884557,-1.231837,-1.955149,0.627307,-1.277816,-1.841195,-0.044275,HOROZ
3.845599,3.303983,3.294745,3.406324,0.452924,0.614356,3.875571,3.488154,-0.262522,-1.485412,-0.347055,-0.603008,-2.597691,-1.60726,-0.625835,-2.109358,BOMBAY
-0.419187,-0.571668,-0.841305,0.169584,-1.627569,-2.369817,-0.422006,-0.426951,0.529591,0.430959,1.352636,1.920244,-0.423284,1.60191,2.018369,0.373411,SEKER
0.83514,0.955237,1.100964,0.866636,0.546826,0.676881,0.843421,1.033174,1.223975,-0.894453,-0.101879,-0.677475,-1.079786,-1.052353,-0.696429,-1.773712,CALI
0.135749,0.459101,0.793474,-0.318961,1.954461,1.348624,0.141152,0.277153,0.699434,-0.727912,-1.433176,-1.711332,0.214865,-1.242961,-1.632438,0.094367,HOROZ
0.678443,0.854607,0.869901,0.794939,0.303936,0.508715,0.700079,0.873446,0.659148,-2.043826,-0.390142,-0.449301,-1.021905,-0.888722,-0.478772,-1.476096,CALI
-0.552354,-0.687861,-0.683113,-0.49923,-0.520674,-0.267336,-0.553795,-0.616009,-0.767855,0.29529,0.85446,0.45612,0.474586,0.574634,0.424404,0.539605,DERMASON
0.767755,1.038709,0.964542,0.838049,0.38664,0.568371,0.777829,0.965082,-1.422286,-1.051354,-0.940536,-0.483068,-1.093015,-0.939326,-0.511235,0.074019,BARBUNYA
-0.718531,-0.914199,-0.870494,-0.791806,-0.44567,-0.179583,-0.71974,-0.866602,1.027931,0.370086,0.856327,0.354915,0.988451,0.74522,0.320319,-0.031996,DERMASON
-0.469351,-0.59571,-0.86671,0.030823,-1.524116,-2.071993,-0.472183,-0.497058,0.123021,0.467661,0.993769,1.778588,-0.27038,1.555923,1.856943,0.884227,SEKER
-0.677814,-0.847612,-0.758142,-0.80649,-0.186793,0.093147,-0.681083,-0.803528,0.255907,0.727701,0.76096,0.08952,1.000736,0.470791,0.051114,0.462307,DERMASON
-0.4242,-0.606364,-0.807582,0.091403,-1.489193,-1.978734,-0.432216,-0.433899,0.58579,1.23735,1.623846,1.722316,-0.340665,1.433238,1.793246,0.760771,SEKER
-0.418437,-0.607208,-0.770163,0.047304,-1.377773,-1.702366,-0.427581,-0.425912,1.080686,1.404559,1.699834,1.567191,-0.293657,1.289315,1.618915,1.014993,SEKER
-0.557606,-0.715426,-0.834935,-0.308677,-1.068897,-1.069931,-0.561352,-0.623665,-0.229362,0.691482,1.050885,1.128778,0.186694,1.129048,1.136233,0.601478,DERMASON
0.608364,0.707909,0.756292,0.76193,0.179267,0.41367,0.613362,0.800385,-0.718441,-0.646087,0.087612,-0.314865,-1.004601,-0.794265,-0.348657,-0.874152,CALI
-0.365204,-0.532258,-0.699494,0.111978,-1.330064,-1.592885,-0.372535,-0.352905,0.43738,1.064387,1.59788,1.498107,-0.370559,1.153649,1.541873,0.989228,SEKER
-0.857871,-1.103074,-1.211666,-0.830977,-1.100604,-1.127379,-0.856634,-1.091888,1.163608,-0.050345,0.701585,1.155998,1.056412,1.745164,1.16577,0.125605,DERMASON
-0.568655,-0.695673,-0.693453,-0.535134,-0.487398,-0.227873,-0.570756,-0.639826,0.193398,0.419003,0.725803,0.414124,0.535694,0.564711,0.381118,0.392679,DERMASON
0.745827,0.927663,0.927173,0.844227,0.324733,0.523962,0.736251,0.942733,-0.273561,0.573101,-0.435734,-0.436701,-1.090349,-0.909212,-0.466636,-0.317955,CALI
-0.729308,-0.940318,-0.936346,-0.752705,-0.643855,-0.421286,-0.72995,-0.883491,1.052727,0.267037,0.967254,0.600634,0.898383,0.968682,0.574397,0.612429,DERMASON
-0.02371,0.287333,0.566295,-0.362439,1.618121,1.223368,0.014435,0.086481,-1.35159,-4.545701,-1.523273,-1.61322,0.42411,-1.126343,-1.547144,-5.230401,HOROZ
-0.190399,-0.177622,-0.145815,-0.11821,-0.08605,0.188198,-0.195238,-0.122181,-0.913816,0.566315,0.333113,-0.012707,-0.072754,-0.144046,-0.051135,0.532982,SIRA
0.06509,0.197796,0.309142,0.020458,0.497449,0.644376,0.066929,0.193668,-0.144453,-0.335064,-0.272903,-0.595302,-0.227172,-0.66531,-0.618505,-0.362809,SIRA
0.85011,0.933244,0.961735,1.010834,0.169263,0.405761,0.841709,1.048183,-0.21124,0.436961,0.111789,-0.277661,-1.242112,-0.873717,-0.312403,0.117289,CALI
-0.774697,-0.955741,-0.913992,-0.937274,-0.296034,-0.016624,-0.774786,-0.955572,-0.751753,0.186636,0.46244,0.207376,1.24914,0.719983,0.169993,0.529577,DERMASON
0.048142,0.2801,0.608642,-0.343936,1.661077,1.240338,0.045468,0.173409,-1.800767,0.181838,-0.94772,-1.499937,0.241652,-1.108595,-1.44774,0.451366,HOROZ
-0.364693,-0.327563,-0.273576,-0.435067,0.164869,0.402274,-0.363669,-0.35221,-1.294186,-0.16947,-0.164243,-0.278341,0.391477,-0.15829,-0.313066,-0.05923,SIRA
2.666773,2.424823,2.345636,2.70223,0.106557,0.355183,2.655349,2.631565,1.329405,0.203264,-0.013153,-0.250474,-2.298689,-1.32355,-0.285842,-1.083861,BOMBAY
-0.544443,-0.701384,-0.968345,-0.057347,-1.603748,-2.298171,-0.54644,-0.604505,0.362804,0.384067,1.080929,1.885451,-0.149128,1.78574,1.978577,0.436977,SEKER
-0.49462,-0.588215,-0.516091,-0.537879,-0.137299,0.140552,-0.500327,-0.532871,-0.857161,0.953724,0.63065,0.049061,0.527355,0.199729,0.01055,0.851089,DERMASON
-0.649544,-0.771672,-0.787641,-0.674038,-0.462235,-0.198597,-0.646793,-0.760401,1.395977,-0.406017,0.409222,0.383787,0.768552,0.658645,0.349933,0.322462,DERMASON
0.443653,0.63875,0.796432,0.339313,0.819782,0.842861,0.431665,0.62438,0.834343,0.945496,-0.504091,-0.861407,-0.606434,-0.987536,-0.868967,0.103202,CALI
0.327434,0.50635,0.338198,0.609917,-0.256702,0.023743,0.325637,0.496288,-0.075822,0.006649,-0.432268,0.147682,-0.878553,-0.408961,0.109647,-0.082475,BARBUNYA
0.292514,0.634116,1.038937,-0.207969,2.179849,1.423666,0.284898,0.457123,1.412332,0.604491,-1.428162,-1.86789,0.067379,-1.370017,-1.767009,-0.239546,HOROZ
-0.297819,-0.299853,-0.167196,-0.377199,0.271851,0.48486,-0.299621,-0.262393,-0.617961,0.213416,0.280433,-0.374777,0.299034,-0.279415,-0.406815,0.135564,SIRA
-0.034214,0.240224,0.638302,-0.549966,2.140748,1.411113,-0.035406,0.073629,-1.573347,0.035626,-1.307959,-1.832906,0.566165,-1.221332,-1.737102,0.156808,HOROZ
-0.212156,-0.217815,-0.223754,-0.073644,-0.28592,-0.006151,-0.217404,-0.150195,0.652588,0.635532,0.448464,0.185379,-0.120911,0.002877,0.147724,0.143165,SIRA
-0.925767,-1.229151,-1.272114,-1.013816,-0.955569,-0.876156,-0.926794,-1.20765,0.159923,0.528877,0.93721,0.976587,1.407608,1.738961,0.972131,0.428651,DERMASON
0.458726,0.854761,1.213235,-0.005635,2.092311,1.395298,0.458836,0.640748,-2.375005,-0.200611,-1.652484,-1.843394,-0.164919,-1.416746,-1.746078,-1.560965,HOROZ
-0.936816,-1.25709,-1.292035,-1.031408,-0.972239,-0.903586,-0.93613,-1.226904,0.264547,0.123765,1.058575,1.00204,1.439979,1.793634,0.999452,0.564028,DERMASON
-0.693262,-0.887488,-0.971075,-0.578292,-0.969247,-0.898637,-0.69304,-0.827322,1.192651,0.077689,0.943858,0.998313,0.600744,1.248908,0.995449,0.567545,DERMASON
1.041011,1.226347,1.299899,1.035557,0.611924,0.718518,1.059006,1.235997,-0.447805,-1.580469,-0.557107,-0.712039,-1.241274,-1.134406,-0.72905,-0.942941,CALI
-0.510068,-0.589956,-0.588397,-0.478675,-0.368791,-0.093939,-0.509798,-0.554934,-0.179416,-0.010316,0.466283,0.269494,0.458619,0.378126,0.23308,-0.05058,DERMASON
-0.620353,-0.78305,-0.716635,-0.679574,-0.309944,-0.031136,-0.625634,-0.716417,0.701859,1.030744,0.898758,0.232957,0.76154,0.497767,0.195937,0.896872,DERMASON
0.636157,0.904577,1.012097,0.555648,0.839604,0.854079,0.662632,0.829485,1.007118,-2.481617,-0.918051,-0.927613,-0.788292,-1.093196,-0.930435,-1.767482,CALI
0.326002,0.689168,0.534278,0.363189,0.367631,0.554888,0.344881,0.494688,-1.182379,-2.029463,-1.531779,-0.458443,-0.637311,-0.735371,-0.487569,0.335371,BARBUNYA
-0.722726,-0.889443,-0.796509,-0.912149,-0.08583,0.188399,-0.725416,-0.873166,-0.639114,0.664368,0.550666,-0.00524,1.19118,0.465412,-0.043693,0.804447,DERMASON
-0.191047,-0.124637,-0.072639,-0.20912,0.179979,0.414231,-0.19544,-0.123012,-0.915726,0.507865,-0.081147,-0.273899,0.046716,-0.305765,-0.308731,0.623699,SIRA
-0.563471,-0.6743,-0.640447,-0.57904,-0.316462,-0.037979,-0.567632,-0.632235,1.496517,0.7683,0.591528,0.212528,0.6195,0.404442,0.175214,-0.054459,DERMASON
0.257355,0.470384,0.088706,0.754262,-0.792997,-0.626086,0.261421,0.41736,-0.228937,-0.577351,-0.676413,0.771886,-1.023809,0.008838,0.754223,0.368032,BARBUNYA
-0.313199,-0.260733,-0.195015,-0.398397,0.254021,0.471425,-0.316783,-0.282871,-0.345438,0.474464,-0.180521,-0.340603,0.313753,-0.244734,-0.373675,0.764481,SIRA
0.972024,1.212254,1.253446,0.967082,0.634348,0.732549,0.984009,1.168873,-0.538248,-1.154656,-0.824064,-0.748539,-1.170996,-1.128639,-0.763399,-1.573915,CALI
0.511788,0.930225,0.461986,0.887964,-0.397245,-0.125149,0.521607,0.697942,-0.670885,-1.089956,-1.753326,0.298662,-1.132798,-0.426265,0.262806,-0.12127,BARBUNYA
-0.67645,-0.842198,-0.766707,-0.790267,-0.231905,0.048697,-0.676549,-0.801435,-0.462589,0.129604,0.726492,0.135056,0.97293,0.503946,0.096918,0.393922,DERMASON
-0.802728,-0.991109,-0.858557,-1.097539,0.118455,0.364915,-0.803905,-1.00088,0.483765,0.435556,0.40149,-0.222529,1.58874,0.423884,-0.258482,0.329935,DERMASON
-0.806684,-1.032978,-0.935214,-1.024118,-0.190173,0.089858,-0.808842,-1.007324,-0.103073,0.648132,0.770241,0.100387,1.419844,0.688563,0.062031,0.718696,DERMASON
-0.381505,-0.382993,-0.34111,-0.408655,-0.005227,0.260508,-0.381032,-0.375116,-0.120887,-0.083765,0.110817,-0.101543,0.342055,-0.026228,-0.139337,0.285053,SIRA
-0.27671,-0.243756,-0.168262,-0.300967,0.148371,0.389104,-0.27994,-0.234456,0.885815,0.402103,0.038782,-0.283392,0.212953,-0.240729,-0.317994,-0.811163,SIRA
0.766698,0.980143,0.939318,0.885768,0.29013,0.498501,0.773967,0.964007,1.071796,-0.822407,-0.620867,-0.418319,-1.116447,-0.908558,-0.448909,-0.820696,CALI
-0.720134,-0.923164,-0.90123,-0.769374,-0.545282,-0.297082,-0.722897,-0.869109,-0.659565,0.675894,0.924247,0.489403,0.925344,0.858915,0.458807,0.716451,DERMASON
0.472571,0.765616,0.570469,0.645073,0.05006,0.30808,0.475561,0.655735,0.136035,-0.46953,-1.07743,-0.14504,-0.929074,-0.645455,-0.182302,0.697892,BARBUNYA
0.229835,0.346781,0.212994,0.527535,-0.348158,-0.071654,0.225855,0.386,-0.910347,0.258115,-0.064658,0.250789,-0.80116,-0.290364,0.214053,0.080583,CALI
-0.505669,-0.680725,-0.777313,-0.2226,-1.072481,-1.076351,-0.510705,-0.548638,0.126019,0.855793,1.361925,1.138128,0.061921,1.05619,1.146372,0.751523,SEKER
-0.84082,-1.070348,-1.070329,-0.962579,-0.59382,-0.357206,-0.838699,-1.063471,0.719425,-0.251604,0.628464,0.526753,1.31352,1.118201,0.497514,0.087969,DERMASON
0.920803,1.041849,0.966976,1.143309,0.021744,0.283902,0.90804,1.118495,1.186998,0.753946,-0.1431,-0.1245,-1.355657,-0.827267,-0.162031,0.427317,BARBUNYA
0.768573,1.229693,0.75733,1.074456,-0.189316,0.090693,0.789013,0.965914,0.513831,-1.893109,-1.922727,0.094446,-1.302782,-0.657595,0.056061,0.542183,BARBUNYA
-0.430577,-0.539375,-0.829683,0.101674,-1.537318,-2.10815,-0.432485,-0.442757,0.387859,0.297753,0.925332,1.799875,-0.356859,1.512068,1.881102,0.926601,SEKER
0.071195,0.367692,0.757924,-0.427995,2.111292,1.40153,0.064343,0.200941,-1.021182,0.647138,-1.330174,-1.81211,0.373037,-1.259438,-1.719279,0.222178,HOROZ
-0.892586,-1.137458,-1.051291,-1.184029,-0.160223,0.118769,-0.893511,-1.150542,0.567803,0.468044,0.499561,0.068178,1.770214,0.824512,0.029701,0.686525,DERMASON
-0.630106,-0.778388,-0.690739,-0.741081,-0.15669,0.122146,-0.634299,-0.731052,0.852305,0.845722,0.726216,0.066975,0.872886,0.385318,0.028495,0.773345,DERMASON
0.04289,0.331446,0.633612,-0.236697,1.503016,1.176366,0.103772,0.167113,0.537372,-6.872099,-1.309722,-1.581555,0.293769,-1.143708,-1.519458,-7.192988,HOROZ
0.465444,0.676769,0.744727,0.477774,0.53809,0.671189,0.46871,0.648026,1.227373,-0.495096,-0.599105,-0.662726,-0.715266,-0.902326,-0.68248,-1.514656,CALI
-0.380584,-0.305481,-0.243545,-0.505595,0.339275,0.534524,-0.372804,-0.373858,-1.640604,-1.163751,-0.495278,-0.456762,0.515031,-0.25707,-0.485952,-0.557177,DERMASON
-0.721532,-0.90208,-0.900213,-0.777619,-0.530156,-0.27874,-0.7233,-0.871297,0.89326,0.48206,0.692329,0.475945,0.936437,0.850099,0.444886,0.846812,DERMASON
0.007936,0.271597,0.556626,-0.369125,1.613044,1.221342,0.007919,0.124979,-1.836916,-0.113884,-1.191222,-1.487303,0.301591,-1.083178,-1.436592,-0.405448,HOROZ
-0.343277,-0.331119,-0.300479,-0.348235,-0.022964,0.244927,-0.346171,-0.323225,-0.743675,0.393912,0.079492,-0.084611,0.253189,-0.052547,-0.122573,0.253583,SIRA
-0.825201,-1.072336,-1.119773,-0.849914,-0.878406,-0.753664,-0.823955,-1.037661,-0.007785,-0.066945,0.896467,0.892071,1.070092,1.417413,0.881771,0.854138,DERMASON
-0.361828,-0.34132,-0.258691,-0.445844,0.210757,0.438285,-0.360915,-0.348321,0.835324,-0.153913,-0.025682,-0.320118,0.405831,-0.187763,-0.353767,0.019937,SIRA
-0.404148,-0.007389,-0.808003,0.173298,-1.576305,-2.217985,-0.378177,-0.406181,-0.249118,-3.858934,-2.737641,1.830365,-0.419631,1.497576,1.915767,0.0376,SEKER
-0.277836,-0.444354,-0.747721,0.474976,-1.776396,-2.866952,-0.286893,-0.235941,1.003828,1.216859,1.737748,2.169468,-0.763028,1.60818,2.306122,0.752463,SEKER
0.189595,0.509742,1.024847,-0.418734,2.597418,1.546836,0.181824,0.339761,0.549741,0.677683,-1.371056,-2.110912,0.352223,-1.431166,-1.972165,0.471969,HOROZ
-0.243632,-0.101188,0.103503,-0.512326,1.02335,0.953231,-0.238933,-0.191062,-0.676345,-0.690638,-0.725035,-1.054282,0.53526,-0.716681,-1.047099,-0.898167,SIRA
0.73379,0.880782,0.960896,0.802978,0.426348,0.596108,0.735948,0.930423,0.994298,-0.402486,-0.228817,-0.555955,-1.033606,-0.960439,-0.581008,-1.266665,CALI
-0.417584,-0.581505,-0.698071,-0.056019,-1.135149,-1.191706,-0.425869,-0.424732,0.536682,1.27046,1.463819,1.226761,-0.162816,1.001868,1.242827,0.9211,SEKER
-0.518491,-0.706354,-0.867817,-0.135205,-1.339824,-1.614883,-0.523736,-0.56702,0.36581,0.903903,1.452887,1.51132,-0.061334,1.398172,1.55658,0.967943,SEKER
-1.066777,-1.485907,-1.531291,-1.227986,-1.210068,-1.337833,-1.064325,-1.463251,-0.280594,-0.273488,1.271621,1.317766,1.875841,2.537747,1.34249,0.579348,DERMASON
-1.079088,-1.495011,-1.504641,-1.317524,-0.99871,-0.947881,-1.075778,-1.486678,-0.51579,-0.518486,1.121769,1.029735,2.100198,2.259266,1.029236,0.356377,DERMASON
-0.168779,0.00864,0.14646,-0.374936,0.855859,0.8632,-0.164608,-0.094528,-0.468503,-0.613463,-0.849641,-0.907794,0.313141,-0.687657,-0.91207,-0.513897,SIRA
1.13636,1.328303,1.342898,1.170495,0.503169,0.648184,1.130509,1.327447,0.626383,0.162199,-0.638693,-0.614257,-1.351637,-1.121443,-0.636525,-0.872165,CALI
0.044936,0.364159,0.814577,-0.538473,2.459821,1.508332,0.038851,0.169567,-2.788312,0.574984,-1.495151,-2.028062,0.5399,-1.340998,-1.902735,0.434089,HOROZ
0.36273,0.967049,0.577716,0.425002,0.350588,0.542685,0.384075,0.535549,1.212149,-2.239938,-2.761952,-0.478344,-0.67312,-0.763718,-0.506699,-0.961994,BARBUNYA
0.750568,1.211717,0.931645,0.828035,0.35172,0.543499,0.754487,0.947572,0.296274,-0.548478,-1.924156,-0.4371,-1.09458,-0.911225,-0.46702,0.578295,BARBUNYA
1.186353,1.51722,1.009428,1.638704,-0.444704,-0.178481,1.201206,1.374805,0.573625,-1.308163,-1.362625,0.365066,-1.714612,-0.687515,0.330723,0.35241,BARBUNYA
0.096907,0.343299,0.39114,0.016878,0.643233,0.738067,0.10441,0.231452,-0.690826,-0.964745,-0.995077,-0.738544,-0.209057,-0.7593,-0.754004,-0.917717,SIRA
-0.447185,-0.556123,-0.62483,-0.242711,-0.770395,-0.593636,-0.450554,-0.46592,0.76343,0.53613,0.888044,0.744601,0.09945,0.657247,0.72542,0.375378,SIRA
-0.801228,-0.987138,-0.976024,-0.953722,-0.402828,-0.131339,-0.801285,-0.998439,0.069302,0.197698,0.38408,0.32955,1.275748,0.869504,0.294355,0.728943,DERMASON
