@relation Dry_Beans_Dataset-weka.filters.unsupervised.instance.Randomize-S98225-weka.filters.unsupervised.instance.Randomize-S98225-weka.filters.unsupervised.instance.Randomize-S98225-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V

@attribute Area numeric
@attribute Perimeter numeric
@attribute MajorAxisLength numeric
@attribute MinorAxisLength numeric
@attribute AspectRation numeric
@attribute Eccentricity numeric
@attribute ConvexArea numeric
@attribute EquivDiameter numeric
@attribute Extent numeric
@attribute Solidity numeric
@attribute roundness numeric
@attribute Compactness numeric
@attribute ShapeFactor1 numeric
@attribute ShapeFactor2 numeric
@attribute ShapeFactor3 numeric
@attribute ShapeFactor4 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
27287,609.595,225.405229,154.309985,1.46073,0.728929,27592,186.394441,0.781459,0.988946,0.922747,0.82693,0.008261,0.002383,0.683814,0.998868,DERMASON
65019,985.505,384.250082,217.584557,1.76598,0.824228,66378,287.723412,0.780381,0.979526,0.841264,0.748792,0.00591,0.001146,0.56069,0.990167,CALI
70877,1088.816,348.913972,261.220412,1.335707,0.662946,72790,300.405391,0.723183,0.973719,0.751288,0.860973,0.004923,0.001669,0.741274,0.990125,BARBUNYA
63218,1000.665,416.341917,194.419764,2.141459,0.884272,64069,283.710517,0.72551,0.986717,0.793365,0.681436,0.006586,0.000876,0.464356,0.994398,HOROZ
37652,693.787,231.778732,206.946034,1.119996,0.450334,37917,218.952085,0.783274,0.993011,0.982982,0.94466,0.006156,0.003024,0.892382,0.999465,SEKER
42680,788.957,302.75902,180.912671,1.673509,0.801834,43268,233.113414,0.791279,0.98641,0.861643,0.769964,0.007094,0.001538,0.592844,0.99213,SIRA
49825,902.296,374.122637,171.169746,2.185682,0.889198,50472,251.871317,0.811879,0.987181,0.769058,0.673232,0.007509,0.000951,0.453241,0.990641,HOROZ
35313,691.229,233.156695,193.117146,1.207333,0.560326,35743,212.042232,0.773899,0.98797,0.928754,0.909441,0.006603,0.002786,0.827083,0.998564,SEKER
29760,656.499,248.033294,153.197769,1.61904,0.786453,30254,194.657671,0.683949,0.983672,0.86771,0.784805,0.008334,0.00195,0.615918,0.997196,DERMASON
55736,935.811,384.343756,185.117194,2.076219,0.876366,56347,266.393092,0.605221,0.989156,0.799778,0.693112,0.006896,0.000982,0.480404,0.997423,HOROZ
43266,772.889,287.012714,193.007144,1.487057,0.740125,43691,234.708292,0.77649,0.990273,0.91017,0.817763,0.006634,0.00183,0.668736,0.994449,SIRA
64181,1001.764,357.11308,229.206371,1.558042,0.766846,65138,285.863232,0.784858,0.985308,0.803684,0.800484,0.005564,0.001409,0.640774,0.998353,BARBUNYA
46862,812.557,310.744558,192.480217,1.614423,0.785063,47413,244.267377,0.710838,0.988379,0.891914,0.786071,0.006631,0.001562,0.617908,0.997565,SIRA
29990,641.991,236.873271,161.739927,1.464532,0.730594,30358,195.408429,0.745927,0.987878,0.914384,0.824949,0.007898,0.002256,0.680541,0.996674,DERMASON
95349,1276.178,483.691256,252.017227,1.919279,0.853539,96842,348.428066,0.692666,0.984583,0.735705,0.720352,0.005073,0.000843,0.518907,0.995928,BARBUNYA
47650,843.392,332.036494,183.724655,1.807251,0.832964,48256,246.312534,0.759169,0.987442,0.841809,0.741824,0.006968,0.001302,0.550302,0.994534,HOROZ
34742,708.588,264.802867,168.209299,1.574246,0.772327,35354,210.320917,0.755589,0.982689,0.869515,0.794255,0.007622,0.001871,0.630841,0.993098,DERMASON
28083,620.77,227.919766,157.158599,1.450253,0.724253,28386,189.093591,0.736797,0.989326,0.915782,0.82965,0.008116,0.002372,0.688319,0.998237,DERMASON
29081,636.593,237.301527,156.43138,1.516969,0.751959,29481,192.424217,0.70368,0.986432,0.901769,0.810885,0.00816,0.002176,0.657534,0.997459,DERMASON
31539,658.951,239.032091,169.285011,1.41201,0.706001,31958,200.391372,0.813385,0.986889,0.912749,0.838345,0.007579,0.002309,0.702822,0.992392,DERMASON
80355,1090.694,423.165411,244.893955,1.727954,0.815527,81839,319.861163,0.782638,0.981867,0.848823,0.755877,0.005266,0.00106,0.571351,0.987267,CALI
60563,1005.91,408.414862,189.814014,2.151658,0.885438,61453,277.689047,0.621982,0.985517,0.752141,0.679919,0.006744,0.000889,0.46229,0.99469,HOROZ
164983,1530.766,572.741273,370.151303,1.547317,0.7631,167334,458.326172,0.795015,0.98595,0.884772,0.800232,0.003472,0.000878,0.640372,0.990858,BOMBAY
73499,1071.953,377.994436,247.950444,1.524476,0.754793,74611,305.91148,0.743766,0.985096,0.803785,0.809302,0.005143,0.001361,0.654969,0.998484,BARBUNYA
41243,754.082,278.442578,189.496447,1.469382,0.732694,41706,229.155446,0.811774,0.988898,0.911429,0.82299,0.006751,0.00191,0.677312,0.99523,SIRA
33728,690.089,263.926997,163.261802,1.616588,0.785716,34213,207.228915,0.781464,0.985824,0.89,0.785175,0.007825,0.001835,0.6165,0.996626,DERMASON
78403,1078.803,413.649435,243.297964,1.700176,0.808734,79203,315.952212,0.695383,0.989899,0.846561,0.763816,0.005276,0.001108,0.583415,0.991909,CALI
93203,1181.392,455.605917,263.477562,1.729202,0.815823,95176,344.484753,0.736777,0.97927,0.839173,0.756102,0.004888,0.000986,0.571691,0.988569,CALI
42633,755.012,259.673654,209.6461,1.238629,0.59008,43078,232.985024,0.749525,0.98967,0.939827,0.897222,0.006091,0.002435,0.805008,0.997106,SEKER
75197,1069.437,417.855791,230.925469,1.809483,0.833417,76303,309.424941,0.748676,0.985505,0.826228,0.740507,0.005557,0.001031,0.54835,0.99223,CALI
72098,1155.934,454.231985,205.431071,2.211116,0.891886,73989,302.981888,0.579156,0.974442,0.678058,0.66702,0.0063,0.000769,0.444916,0.983761,HOROZ
46659,820.865,302.851256,199.034322,1.521603,0.753715,47769,243.737736,0.750627,0.976763,0.870165,0.80481,0.006491,0.00168,0.647719,0.985572,SIRA
48480,884.331,363.975518,170.005576,2.140962,0.884215,49042,248.448492,0.701115,0.98854,0.77901,0.682597,0.007508,0.001005,0.465938,0.997556,HOROZ
83117,1110.906,379.36353,279.90348,1.355337,0.674993,84252,325.311929,0.759975,0.986529,0.84634,0.85752,0.004564,0.001522,0.735341,0.996635,BARBUNYA
81788,1100.392,422.514342,248.706081,1.69885,0.8084,82525,322.70066,0.792765,0.991069,0.848799,0.763763,0.005166,0.001084,0.583333,0.990996,CALI
34932,695.368,259.266063,171.880631,1.508408,0.748663,35373,210.895244,0.70915,0.987533,0.907829,0.813432,0.007422,0.002004,0.661671,0.99807,DERMASON
86823,1154.004,465.812858,241.648963,1.927643,0.854915,89133,332.485303,0.785267,0.974084,0.819276,0.713774,0.005365,0.000859,0.509474,0.982084,CALI
73404,1071.431,418.410251,226.888666,1.844121,0.840208,74942,305.713715,0.771796,0.979477,0.803528,0.730655,0.0057,0.001002,0.533857,0.984498,CALI
55427,879.739,332.046268,213.277395,1.556875,0.766443,55953,265.653625,0.814911,0.990599,0.899961,0.80005,0.005991,0.001514,0.64008,0.996525,SIRA
41712,772.602,285.731917,186.674754,1.53064,0.757081,42286,230.454698,0.705429,0.986426,0.878131,0.806542,0.00685,0.001788,0.650509,0.995696,DERMASON
76929,1067.562,409.421327,242.254635,1.690045,0.806158,78701,312.968121,0.760679,0.977484,0.84823,0.764416,0.005322,0.001121,0.584331,0.987547,CALI
39790,734.078,248.16166,204.389245,1.214162,0.567152,40254,225.082655,0.781238,0.988473,0.927896,0.907,0.006237,0.002604,0.822649,0.998829,SEKER
72269,1055.163,360.119918,256.979248,1.401358,0.70056,73565,303.340978,0.804276,0.982383,0.815686,0.842333,0.004983,0.001547,0.709525,0.994299,BARBUNYA
73240,1042.358,404.769006,232.410642,1.741611,0.818728,74073,305.37201,0.709635,0.988754,0.84708,0.754435,0.005527,0.001104,0.569173,0.991277,CALI
38687,722.284,266.124283,185.410449,1.435325,0.717357,39030,221.941024,0.803819,0.991212,0.931878,0.833975,0.006879,0.002053,0.695514,0.998289,SIRA
41267,739.795,243.443393,216.171535,1.126158,0.459893,41734,229.222111,0.774066,0.98881,0.947523,0.941583,0.005899,0.00286,0.886578,0.998427,SEKER
68838,1021.546,324.882709,270.189651,1.202425,0.555296,69878,296.052806,0.757527,0.985117,0.828938,0.911261,0.00472,0.002007,0.830396,0.998488,BARBUNYA
40400,745.966,274.757788,187.568921,1.464836,0.730727,40832,226.801406,0.707469,0.98942,0.912333,0.825459,0.006801,0.001948,0.681383,0.998115,SIRA
34717,700.168,262.516203,168.811053,1.555089,0.765824,35181,210.245231,0.815527,0.986811,0.889913,0.800885,0.007562,0.001919,0.641416,0.99746,SIRA
85728,1116.254,423.145187,258.870829,1.63458,0.79103,86756,330.382021,0.73604,0.988151,0.864583,0.780777,0.004936,0.001131,0.609613,0.996461,BARBUNYA
35102,694.125,243.047439,184.294738,1.318797,0.651945,35681,211.407792,0.75677,0.983773,0.915517,0.869821,0.006924,0.002445,0.756589,0.997787,DERMASON
36551,705.826,257.165469,181.402388,1.417652,0.708818,36979,215.727093,0.78184,0.988426,0.921964,0.838865,0.007036,0.002149,0.703694,0.997594,SIRA
38009,723.162,267.371337,181.333458,1.474473,0.73487,38426,219.98764,0.762498,0.989148,0.913325,0.822779,0.007034,0.001989,0.676966,0.998168,DERMASON
39282,750.197,269.851201,185.81983,1.45222,0.72514,39865,223.641221,0.70901,0.985376,0.877107,0.828758,0.00687,0.001999,0.686839,0.997441,SEKER
71156,1023.316,388.469527,234.1431,1.659112,0.797944,71773,300.996068,0.777814,0.991403,0.85389,0.774825,0.005459,0.001214,0.600354,0.996055,CALI
32418,667.503,248.888919,166.541273,1.494458,0.743137,32777,203.164661,0.779766,0.989047,0.914302,0.816286,0.007677,0.002103,0.666324,0.995793,DERMASON
50797,889.827,367.621895,176.915076,2.077957,0.876588,51321,254.316238,0.80172,0.98979,0.806189,0.691788,0.007237,0.001022,0.47857,0.994448,HOROZ
73100,1079.089,380.360015,245.418405,1.549843,0.763991,74217,305.080007,0.794669,0.98495,0.788883,0.802082,0.005203,0.001328,0.643336,0.99707,BARBUNYA
75962,1055.876,412.908948,236.674568,1.744627,0.819424,76866,310.994891,0.81195,0.988239,0.85621,0.75318,0.005436,0.001079,0.567281,0.989693,CALI
26148,599.118,218.272286,152.953095,1.427054,0.713412,26484,182.462784,0.740527,0.987313,0.915427,0.835941,0.008348,0.002514,0.698798,0.997222,DERMASON
27413,609.243,228.289708,153.083031,1.49128,0.741851,27674,186.824291,0.710476,0.990569,0.92808,0.818365,0.008328,0.002304,0.669721,0.998742,DERMASON
41241,753.95,284.148581,185.449063,1.532219,0.757661,41618,229.14989,0.796158,0.990941,0.911704,0.806444,0.00689,0.001798,0.650352,0.996481,SIRA
31479,670.537,255.180817,157.817513,1.616936,0.785821,31964,200.200668,0.779453,0.984827,0.879803,0.784544,0.008106,0.001894,0.61551,0.99524,DERMASON
87877,1139.646,451.017573,251.887441,1.790552,0.829513,89563,334.497342,0.664466,0.981175,0.850247,0.74165,0.005132,0.000958,0.550045,0.984885,CALI
43976,786.271,297.269179,188.859763,1.574021,0.772253,44457,236.62625,0.737654,0.989181,0.893884,0.796,0.00676,0.001674,0.633616,0.997325,SIRA
65289,1017.247,395.716738,211.954836,1.866986,0.844457,66261,288.320198,0.716997,0.985331,0.792861,0.728602,0.006061,0.001054,0.530862,0.991111,CALI
28591,618.247,214.601253,170.518864,1.258519,0.607153,28989,190.796205,0.749436,0.986271,0.939973,0.889073,0.007506,0.002893,0.790451,0.994798,DERMASON
50698,854.937,328.927531,197.114175,1.668716,0.800552,51211,254.068295,0.801714,0.989983,0.871631,0.772414,0.006488,0.001425,0.596624,0.995595,HOROZ
75990,1116.443,379.532503,256.610014,1.479025,0.73679,77909,311.052203,0.709365,0.975369,0.766114,0.819567,0.004995,0.00139,0.67169,0.993445,BARBUNYA
44806,785.824,291.877525,195.843998,1.490357,0.741475,45256,238.848846,0.803306,0.990057,0.911791,0.818319,0.006514,0.001802,0.669646,0.998011,SIRA
46625,785.745,275.830782,215.836197,1.277964,0.622657,47081,243.648915,0.748347,0.990315,0.948998,0.883327,0.005916,0.002222,0.780267,0.997153,SEKER
30155,643.128,244.816461,157.414955,1.55523,0.765873,30529,195.945244,0.694336,0.987749,0.916166,0.800376,0.008119,0.002055,0.640602,0.996283,DERMASON
36128,712.701,265.235047,174.075067,1.523682,0.754496,36468,214.475169,0.716996,0.990677,0.893797,0.808623,0.007342,0.001936,0.653871,0.996292,SIRA
45339,765.979,262.830292,219.837681,1.195565,0.548082,45690,240.265286,0.759142,0.992318,0.971064,0.914146,0.005797,0.002497,0.835663,0.99909,SEKER
44467,793.908,298.516311,190.170954,1.569726,0.770819,44900,237.943571,0.689924,0.990356,0.886558,0.797087,0.006713,0.001672,0.635348,0.997323,SIRA
64549,1004.338,417.435807,198.703681,2.100796,0.87944,65253,286.681599,0.732804,0.989211,0.804155,0.686768,0.006467,0.000887,0.47165,0.990841,HOROZ
60166,978.007,404.441215,189.685284,2.13217,0.883195,60719,276.777402,0.596932,0.990892,0.790455,0.684345,0.006722,0.000909,0.468328,0.998556,HOROZ
56539,943.147,370.374563,196.675975,1.883171,0.84736,57599,268.305219,0.695728,0.981597,0.798729,0.724416,0.006551,0.001113,0.524778,0.988248,HOROZ
31824,665.261,249.026551,163.047584,1.527324,0.755854,32181,201.294747,0.784615,0.988906,0.903609,0.808326,0.007825,0.002061,0.653392,0.997941,DERMASON
37507,733.863,284.849899,168.264038,1.692875,0.806883,37953,218.530079,0.74809,0.988249,0.87517,0.767176,0.007595,0.001623,0.588559,0.996357,SIRA
35298,692.422,253.662744,177.707242,1.427419,0.713589,35733,211.997192,0.73348,0.987826,0.925163,0.835744,0.007186,0.002163,0.698469,0.997007,DERMASON
34503,678.24,236.544641,185.892769,1.272479,0.618395,34885,209.59624,0.747725,0.98905,0.94254,0.886075,0.006856,0.002607,0.785129,0.99906,SEKER
24389,710.064,222.900081,140.015249,1.59197,0.77809,25462,176.218726,0.741014,0.957859,0.607867,0.790573,0.009139,0.002202,0.625005,0.99499,DERMASON
74991,1138.087,381.746043,251.83542,1.515855,0.751535,76411,309.00082,0.767878,0.981416,0.727559,0.809441,0.005091,0.001348,0.655194,0.99318,BARBUNYA
37353,701.883,237.322651,200.895897,1.181322,0.532373,37752,218.080987,0.776441,0.989431,0.952809,0.918922,0.006354,0.002795,0.844417,0.997529,SEKER
64913,1040.559,343.670356,241.096309,1.425448,0.712636,66203,287.48878,0.715326,0.980514,0.75337,0.836525,0.005294,0.001599,0.699774,0.997491,BARBUNYA
42721,776.975,289.137042,188.563778,1.533365,0.758081,43251,233.225356,0.775336,0.987746,0.889277,0.806626,0.006768,0.001767,0.650645,0.997676,SIRA
49854,843.916,307.608677,207.358658,1.483462,0.738641,50533,251.944606,0.697005,0.986563,0.879653,0.819043,0.00617,0.001713,0.670831,0.995152,SIRA
41912,773.023,284.666249,188.021161,1.514012,0.750829,42456,231.006528,0.710084,0.987187,0.88138,0.8115,0.006792,0.001817,0.658531,0.997024,SIRA
37500,715.578,272.171814,175.668301,1.549351,0.763818,37797,218.509686,0.786229,0.992142,0.920295,0.802837,0.007258,0.00186,0.644548,0.998631,DERMASON
34412,667.199,233.958986,187.398291,1.248458,0.598681,34677,209.319658,0.78746,0.992358,0.971424,0.894685,0.006799,0.002687,0.800462,0.999343,SEKER
47855,851.869,342.430051,179.84806,1.903996,0.850972,48436,246.841808,0.781026,0.988005,0.828689,0.720853,0.007156,0.001192,0.519629,0.989372,HOROZ
40711,781.572,318.925043,163.132375,1.955008,0.859279,41251,227.672693,0.803089,0.986909,0.837498,0.713875,0.007834,0.001255,0.509618,0.996307,HOROZ
35664,711.193,275.695144,165.200645,1.66885,0.800588,36012,213.093442,0.802448,0.990337,0.886064,0.772931,0.00773,0.001702,0.597423,0.99701,DERMASON
31958,681.223,261.388814,156.152234,1.673936,0.801948,32425,201.718094,0.743071,0.985598,0.865388,0.771717,0.008179,0.001789,0.595547,0.996907,DERMASON
40362,760.534,277.919317,185.939459,1.494676,0.743225,40984,226.694717,0.732217,0.984823,0.87689,0.815685,0.006886,0.00188,0.665343,0.994472,SIRA
64109,981.018,373.499008,220.407765,1.694582,0.807318,65040,285.702842,0.678043,0.985686,0.837095,0.764936,0.005826,0.00123,0.585127,0.991546,CALI
38622,742.379,283.165515,174.384761,1.623797,0.787871,39112,221.754499,0.785958,0.987472,0.88063,0.783127,0.007332,0.001701,0.613288,0.995855,DERMASON
33092,665.894,242.499736,174.19325,1.39213,0.695709,33403,205.265786,0.725702,0.990689,0.937827,0.846458,0.007328,0.002321,0.716491,0.997449,DERMASON
39709,810.463,330.612285,153.5967,2.15247,0.88553,40385,224.853439,0.612226,0.983261,0.759683,0.680112,0.008326,0.001099,0.462553,0.995631,HOROZ
37240,742.398,280.737495,169.315884,1.658069,0.797657,37762,217.750868,0.709739,0.986177,0.849075,0.775639,0.007539,0.001683,0.601615,0.99752,SIRA
38052,733.889,273.744548,177.218056,1.544676,0.762163,38473,220.112042,0.712264,0.989057,0.887823,0.804078,0.007194,0.001855,0.646542,0.998698,SIRA
25481,602.476,229.903068,141.641237,1.623137,0.787675,25814,180.120562,0.706549,0.9871,0.882159,0.783463,0.009023,0.002097,0.613814,0.996305,DERMASON
59944,997.437,401.032438,191.91458,2.08964,0.87806,60967,276.266305,0.601847,0.98322,0.757155,0.688888,0.00669,0.000929,0.474566,0.991673,HOROZ
88773,1139.829,433.457142,264.092334,1.641309,0.792963,90305,336.198296,0.756223,0.983035,0.85864,0.775621,0.004883,0.00109,0.601587,0.987391,CALI
22428,550.728,196.343885,145.873676,1.345986,0.669347,22696,168.985847,0.81155,0.988192,0.929236,0.860663,0.008754,0.002963,0.74074,0.997026,DERMASON
46390,779.816,274.560383,215.728841,1.272711,0.618577,46750,243.034118,0.775234,0.992299,0.958628,0.885175,0.005919,0.002241,0.783536,0.997214,SEKER
96668,1190.245,469.528398,264.410592,1.775755,0.826361,97524,350.82976,0.747788,0.991223,0.857472,0.747196,0.004857,0.000934,0.558302,0.991407,CALI
45756,805.962,300.854244,194.621975,1.545839,0.762577,46527,241.367663,0.78477,0.983429,0.885174,0.802274,0.006575,0.00168,0.643644,0.99497,SIRA
54388,942.313,390.036456,178.241173,2.188251,0.889474,55086,263.151957,0.649549,0.987329,0.769702,0.674686,0.007171,0.000917,0.455201,0.996093,HOROZ
28549,630.878,232.674704,156.785894,1.484028,0.738876,28900,190.656014,0.700864,0.987855,0.901384,0.81941,0.00815,0.002266,0.671433,0.996426,DERMASON
74185,1082.991,377.395174,251.439024,1.500941,0.74573,75436,307.33577,0.780862,0.983416,0.794834,0.814361,0.005087,0.00138,0.663183,0.995399,BARBUNYA
50914,843.481,313.330817,207.456282,1.510346,0.749416,51386,254.608951,0.816977,0.990815,0.899283,0.812588,0.006154,0.001655,0.6603,0.997281,SIRA
39054,745.459,281.251936,177.581726,1.583789,0.775459,39476,222.991249,0.716193,0.98931,0.883137,0.792852,0.007202,0.001755,0.628615,0.995593,SIRA
95159,1187.813,456.640268,269.949731,1.691575,0.806551,97517,348.08074,0.721672,0.97582,0.847547,0.762265,0.004799,0.000999,0.581047,0.982885,CALI
70040,1048.175,363.109535,247.007513,1.470034,0.732974,71356,298.626351,0.78292,0.981557,0.801103,0.822414,0.005184,0.001463,0.676365,0.994279,BARBUNYA
37504,724.477,269.827305,177.708247,1.518372,0.752493,37841,218.52134,0.721203,0.991094,0.897921,0.809856,0.007195,0.001909,0.655867,0.995851,SIRA
72848,1037.806,398.881552,235.122303,1.696485,0.807802,74019,304.553697,0.786356,0.98418,0.849953,0.763519,0.005476,0.001148,0.582961,0.988986,CALI
29731,646.591,245.068729,154.85075,1.582612,0.775077,30058,194.562805,0.713795,0.989121,0.893635,0.793911,0.008243,0.00202,0.630295,0.997513,DERMASON
49827,831.839,284.172768,223.536368,1.27126,0.617436,50442,251.876372,0.781257,0.987808,0.904891,0.886349,0.005703,0.002171,0.785615,0.998721,SEKER
43305,782.271,295.85157,187.290778,1.579638,0.774106,43828,234.814051,0.71092,0.988067,0.88927,0.793689,0.006832,0.001672,0.629942,0.99508,SIRA
28278,680.236,237.109431,153.089172,1.548832,0.763635,29241,189.74896,0.712023,0.967067,0.767961,0.800259,0.008385,0.002121,0.640414,0.991895,DERMASON
34741,688.336,254.139492,174.758455,1.454233,0.726044,35090,210.31789,0.767316,0.990054,0.921406,0.827569,0.007315,0.002117,0.68487,0.99596,DERMASON
40778,725.165,254.143348,204.397963,1.243375,0.594274,41037,227.859962,0.80278,0.993689,0.974456,0.89658,0.006232,0.002484,0.803857,0.999495,SEKER
27284,618.535,226.605963,153.907123,1.472355,0.733968,27723,186.384194,0.796102,0.984165,0.896168,0.822503,0.008305,0.002345,0.676512,0.996066,DERMASON
37928,703.265,241.153154,200.684361,1.201654,0.554496,38236,219.75311,0.754186,0.991945,0.963678,0.91126,0.006358,0.002704,0.830394,0.997846,SEKER
49269,895.218,364.399388,172.883372,2.107776,0.880291,49821,250.462051,0.609704,0.98892,0.772549,0.687328,0.007396,0.001018,0.47242,0.995756,HOROZ
38145,727.902,276.849847,175.987202,1.573125,0.771955,38591,220.380858,0.740823,0.988443,0.904694,0.79603,0.007258,0.001798,0.633664,0.996833,DERMASON
32593,667.619,252.509477,164.741497,1.532762,0.75786,32950,203.712288,0.745835,0.989165,0.918918,0.806751,0.007747,0.002024,0.650847,0.997594,DERMASON
50954,895.158,358.936671,184.397967,1.946533,0.85795,52105,254.708947,0.681076,0.97791,0.799077,0.709621,0.007044,0.001102,0.503562,0.980199,HOROZ
45800,805.163,301.741789,193.712249,1.55768,0.766721,46334,241.483687,0.708649,0.988475,0.887785,0.800299,0.006588,0.001667,0.640479,0.997661,SIRA
54388,941.251,387.040834,182.7287,2.118117,0.881536,55581,263.151957,0.60358,0.978536,0.77144,0.679907,0.007116,0.000938,0.462274,0.979151,HOROZ
49321,874.398,351.678139,179.675241,1.957299,0.859635,49963,250.594189,0.711241,0.98715,0.810631,0.712567,0.00713,0.001134,0.507752,0.993821,HOROZ
54785,933.137,383.882866,183.27967,2.09452,0.878666,55571,264.110637,0.754614,0.985856,0.790644,0.687998,0.007007,0.000968,0.473341,0.991422,HOROZ
36136,705.488,261.810495,176.021224,1.48738,0.740258,36507,214.498914,0.797264,0.989838,0.912369,0.819291,0.007245,0.002014,0.671237,0.998385,DERMASON
44760,803.168,309.218263,185.214073,1.669518,0.800768,45285,238.726207,0.705838,0.988407,0.871941,0.772031,0.006908,0.001514,0.596032,0.995087,SIRA
40276,750.386,281.742634,182.718995,1.541945,0.761188,40803,226.453077,0.761851,0.987084,0.898849,0.803759,0.006995,0.001801,0.646028,0.99614,SIRA
22205,564.439,206.906429,137.691618,1.50268,0.746418,22532,168.143641,0.725274,0.985487,0.875844,0.812655,0.009318,0.002507,0.660409,0.992383,DERMASON
37053,735.079,243.11934,194.377442,1.250759,0.600647,37533,217.203464,0.754859,0.987211,0.861718,0.893403,0.006561,0.002578,0.798168,0.998316,SEKER
28209,615.103,223.585867,160.958706,1.389088,0.694081,28488,189.517319,0.779987,0.990206,0.936919,0.847627,0.007926,0.002524,0.718471,0.998019,DERMASON
50108,915.587,381.348727,168.241937,2.266669,0.897421,50914,252.585604,0.629102,0.984169,0.751134,0.662348,0.007611,0.000904,0.438705,0.994399,HOROZ
45161,814.448,302.970984,190.238807,1.592582,0.778285,45836,239.793184,0.69926,0.985274,0.855553,0.791472,0.006709,0.001624,0.626429,0.997639,SIRA
51419,908.405,376.998089,174.933737,2.155091,0.885826,52169,255.868529,0.722431,0.985624,0.783023,0.6787,0.007332,0.00096,0.460633,0.992707,HOROZ
60237,963.531,358.724155,215.053685,1.668068,0.800378,61280,276.940662,0.779343,0.98298,0.815346,0.772016,0.005955,0.001305,0.596008,0.994182,BARBUNYA
31785,663.765,239.897493,169.095946,1.418706,0.709339,32237,201.171367,0.784292,0.985979,0.906574,0.838572,0.007548,0.002302,0.703203,0.997639,DERMASON
44536,793.589,297.252077,191.947417,1.548612,0.763558,45052,238.128109,0.793105,0.988547,0.888648,0.801098,0.006674,0.001696,0.641758,0.993835,SIRA
23727,559.503,189.799385,159.37177,1.190922,0.543073,24021,173.810686,0.80376,0.987761,0.952462,0.91576,0.007999,0.00347,0.838616,0.998727,DERMASON
42457,771.244,281.635058,193.748708,1.45361,0.725765,42896,232.503616,0.757701,0.989766,0.896965,0.825549,0.006633,0.001901,0.681532,0.990681,SIRA
77087,1048.25,402.186426,245.836211,1.635993,0.791438,77980,313.28935,0.792668,0.988548,0.881579,0.778965,0.005217,0.001185,0.606787,0.9927,CALI
76189,1053.226,399.387722,244.820528,1.631349,0.790091,77268,311.459223,0.719851,0.986036,0.863096,0.779842,0.005242,0.001196,0.608153,0.99211,CALI
46039,814.361,322.162386,182.237608,1.767815,0.824632,46403,242.112939,0.683021,0.992156,0.872372,0.751525,0.006998,0.001377,0.564789,0.998443,SIRA
94013,1186.708,460.566054,261.524721,1.76108,0.823144,94873,345.978423,0.80129,0.990935,0.8389,0.751203,0.004899,0.000962,0.564305,0.993787,CALI
45005,837.605,341.758823,170.370337,2.005976,0.866884,45807,239.378666,0.653667,0.982492,0.806106,0.700432,0.007594,0.001127,0.490604,0.984141,HOROZ
48545,890.521,360.988961,171.894775,2.100058,0.879349,49372,248.614991,0.601117,0.98325,0.769247,0.688705,0.007436,0.001032,0.474315,0.996089,HOROZ
44706,773.551,266.784228,213.620986,1.248867,0.599031,45128,238.58216,0.780891,0.990649,0.938853,0.894289,0.005968,0.002354,0.799753,0.998785,SEKER
37654,725.557,271.946743,176.907054,1.53723,0.759488,38019,218.9579,0.813542,0.9904,0.898831,0.80515,0.007222,0.001872,0.648266,0.996534,SIRA
40393,730.714,250.964944,205.328084,1.222263,0.574999,40765,226.781756,0.766834,0.990875,0.950651,0.903639,0.006213,0.002555,0.816564,0.998056,SEKER
47468,880.635,357.741343,170.049276,2.103751,0.879801,48071,245.841686,0.642154,0.987456,0.769164,0.687205,0.007536,0.001037,0.472251,0.993498,HOROZ
43485,758.113,265.533142,208.89852,1.271111,0.617318,43876,235.301555,0.758265,0.991089,0.950783,0.886148,0.006106,0.002323,0.785258,0.998149,SEKER
33982,679.63,246.639075,175.92541,1.401953,0.700868,34355,208.007755,0.721655,0.989143,0.924514,0.843369,0.007258,0.002265,0.711271,0.997169,DERMASON
40896,760.258,286.593629,183.344733,1.563141,0.768593,41290,228.189405,0.812751,0.990458,0.889137,0.796212,0.007008,0.001737,0.633954,0.99096,SIRA
59255,922.943,329.275234,229.549008,1.434444,0.716941,60140,274.674005,0.747659,0.985284,0.874148,0.834178,0.005557,0.00166,0.695852,0.998161,BARBUNYA
31012,654.663,251.573455,157.413757,1.598167,0.78005,31404,198.710102,0.71807,0.987518,0.909293,0.789869,0.008112,0.001948,0.623893,0.997085,DERMASON
47679,820.384,296.503643,205.628784,1.441936,0.720445,48182,246.387476,0.772931,0.98956,0.890231,0.830976,0.006219,0.001829,0.690521,0.995688,SIRA
54046,951.099,364.519035,193.599822,1.882848,0.847303,55750,262.323282,0.756354,0.969435,0.750796,0.719642,0.006745,0.001116,0.517885,0.975099,HOROZ
53164,918.957,387.988612,175.429581,2.211649,0.891941,53706,260.173994,0.708023,0.989908,0.79111,0.670571,0.007298,0.00091,0.449666,0.994503,HOROZ
33686,678.056,246.426758,174.405106,1.412956,0.706477,34106,207.099849,0.790195,0.987685,0.920721,0.840411,0.007315,0.002251,0.706291,0.997959,DERMASON
35106,680.346,234.364203,191.010552,1.22697,0.579439,35445,211.419837,0.810388,0.990436,0.953085,0.9021,0.006676,0.002727,0.813784,0.998488,SEKER
